"","population","ReproS","Age","Year_last_seen","First_breeding_attempt","YearPop","cohortPop","lifetime_repro_output","nb_breeding_attempts","ID"
"3534","Kerguelen",1,24,2015,"no","2011-Kerguelen","1987-Kerguelen",7,15,"ID_476"
"3535","Kerguelen",0,12,2015,"no","1999-Kerguelen","1987-Kerguelen",7,15,"ID_476"
"3536","Kerguelen",1,23,2015,"no","2010-Kerguelen","1987-Kerguelen",7,15,"ID_476"
"3537","Kerguelen",0,22,2015,"no","2009-Kerguelen","1987-Kerguelen",7,15,"ID_476"
"3538","Kerguelen",0,18,2015,"no","2005-Kerguelen","1987-Kerguelen",7,15,"ID_476"
"3539","Kerguelen",0,16,2015,"no","2003-Kerguelen","1987-Kerguelen",7,15,"ID_476"
"3540","Kerguelen",0,26,2015,"no","2013-Kerguelen","1987-Kerguelen",7,15,"ID_476"
"3541","Kerguelen",0,28,2015,"no","2015-Kerguelen","1987-Kerguelen",7,15,"ID_476"
"3542","Kerguelen",0,25,2015,"no","2012-Kerguelen","1987-Kerguelen",7,15,"ID_476"
"3543","Kerguelen",1,27,2015,"no","2014-Kerguelen","1987-Kerguelen",7,15,"ID_476"
"3544","Kerguelen",1,11,2015,"no","1998-Kerguelen","1987-Kerguelen",7,15,"ID_476"
"3545","Kerguelen",1,21,2015,"no","2008-Kerguelen","1987-Kerguelen",7,15,"ID_476"
"3546","Kerguelen",1,11,1999,"no","1998-Kerguelen","1987-Kerguelen",2,4,"ID_477"
"3547","Kerguelen",0,12,1999,"no","1999-Kerguelen","1987-Kerguelen",2,4,"ID_477"
"3548","Kerguelen",1,10,1999,"no","1997-Kerguelen","1987-Kerguelen",2,4,"ID_477"
"3549","Kerguelen",0,8,1999,"yes","1995-Kerguelen","1987-Kerguelen",2,4,"ID_477"
"3550","Kerguelen",1,8,2000,"yes","1995-Kerguelen","1987-Kerguelen",5,6,"ID_478"
"3551","Kerguelen",1,12,2000,"no","1999-Kerguelen","1987-Kerguelen",5,6,"ID_478"
"3552","Kerguelen",1,13,2000,"no","2000-Kerguelen","1987-Kerguelen",5,6,"ID_478"
"3553","Kerguelen",1,11,2000,"no","1998-Kerguelen","1987-Kerguelen",5,6,"ID_478"
"3554","Kerguelen",1,10,2000,"no","1997-Kerguelen","1987-Kerguelen",5,6,"ID_478"
"3555","Kerguelen",0,9,2000,"no","1996-Kerguelen","1987-Kerguelen",5,6,"ID_478"
"3556","Kerguelen",1,21,2018,"no","2008-Kerguelen","1987-Kerguelen",13,18,"ID_479"
"3557","Kerguelen",1,17,2018,"no","2004-Kerguelen","1987-Kerguelen",13,18,"ID_479"
"3558","Kerguelen",1,24,2018,"no","2011-Kerguelen","1987-Kerguelen",13,18,"ID_479"
"3559","Kerguelen",0,25,2018,"no","2012-Kerguelen","1987-Kerguelen",13,18,"ID_479"
"3560","Kerguelen",1,27,2018,"no","2014-Kerguelen","1987-Kerguelen",13,18,"ID_479"
"3561","Kerguelen",1,18,2018,"no","2005-Kerguelen","1987-Kerguelen",13,18,"ID_479"
"3562","Kerguelen",1,22,2018,"no","2009-Kerguelen","1987-Kerguelen",13,18,"ID_479"
"3563","Kerguelen",1,14,2018,"no","2001-Kerguelen","1987-Kerguelen",13,18,"ID_479"
"3564","Kerguelen",1,20,2018,"no","2007-Kerguelen","1987-Kerguelen",13,18,"ID_479"
"3565","Kerguelen",0,26,2018,"no","2013-Kerguelen","1987-Kerguelen",13,18,"ID_479"
"3566","Kerguelen",1,12,2018,"no","1999-Kerguelen","1987-Kerguelen",13,18,"ID_479"
"3567","Kerguelen",0,15,2018,"no","2002-Kerguelen","1987-Kerguelen",13,18,"ID_479"
"3568","Kerguelen",1,28,2018,"no","2015-Kerguelen","1987-Kerguelen",13,18,"ID_479"
"3569","Kerguelen",1,31,2018,"no","2018-Kerguelen","1987-Kerguelen",13,18,"ID_479"
"3570","Kerguelen",1,23,2018,"no","2010-Kerguelen","1987-Kerguelen",13,18,"ID_479"
"3571","Kerguelen",0,29,2018,"no","2016-Kerguelen","1987-Kerguelen",13,18,"ID_479"
"3572","Kerguelen",0,30,2018,"no","2017-Kerguelen","1987-Kerguelen",13,18,"ID_479"
"3573","Kerguelen",1,11,2018,"yes","1998-Kerguelen","1987-Kerguelen",13,18,"ID_479"
"3574","Kerguelen",1,9,2014,"yes","1996-Kerguelen","1987-Kerguelen",10,14,"ID_480"
"3575","Kerguelen",1,14,2014,"no","2001-Kerguelen","1987-Kerguelen",10,14,"ID_480"
"3576","Kerguelen",1,21,2014,"no","2008-Kerguelen","1987-Kerguelen",10,14,"ID_480"
"3577","Kerguelen",1,23,2014,"no","2010-Kerguelen","1987-Kerguelen",10,14,"ID_480"
"3578","Kerguelen",0,10,2014,"no","1997-Kerguelen","1987-Kerguelen",10,14,"ID_480"
"3579","Kerguelen",0,24,2014,"no","2011-Kerguelen","1987-Kerguelen",10,14,"ID_480"
"3580","Kerguelen",1,19,2014,"no","2006-Kerguelen","1987-Kerguelen",10,14,"ID_480"
"3581","Kerguelen",1,11,2014,"no","1998-Kerguelen","1987-Kerguelen",10,14,"ID_480"
"3582","Kerguelen",1,25,2014,"no","2012-Kerguelen","1987-Kerguelen",10,14,"ID_480"
"3583","Kerguelen",1,17,2014,"no","2004-Kerguelen","1987-Kerguelen",10,14,"ID_480"
"3584","Kerguelen",1,18,2014,"no","2005-Kerguelen","1987-Kerguelen",10,14,"ID_480"
"3585","Kerguelen",1,26,2014,"no","2013-Kerguelen","1987-Kerguelen",10,14,"ID_480"
"3586","Kerguelen",0,13,2014,"no","2000-Kerguelen","1987-Kerguelen",10,14,"ID_480"
"3587","Kerguelen",0,15,2014,"no","2002-Kerguelen","1987-Kerguelen",10,14,"ID_480"
"3588","Kerguelen",1,8,1995,"yes","1995-Kerguelen","1987-Kerguelen",1,1,"ID_481"
"3589","Kerguelen",1,15,2000,"yes","2000-Kerguelen","1985-Kerguelen",1,1,"ID_482"
"3590","Kerguelen",1,9,1997,"no","1994-Kerguelen","1985-Kerguelen",2,2,"ID_483"
"3591","Kerguelen",1,8,1997,"yes","1993-Kerguelen","1985-Kerguelen",2,2,"ID_483"
"3592","Kerguelen",1,14,1999,"yes","1999-Kerguelen","1985-Kerguelen",1,1,"ID_484"
"3593","Kerguelen",1,7,2005,"yes","1992-Kerguelen","1985-Kerguelen",10,14,"ID_485"
"3594","Kerguelen",1,14,2005,"no","1999-Kerguelen","1985-Kerguelen",10,14,"ID_485"
"3595","Kerguelen",1,8,2005,"no","1993-Kerguelen","1985-Kerguelen",10,14,"ID_485"
"3596","Kerguelen",0,18,2005,"no","2003-Kerguelen","1985-Kerguelen",10,14,"ID_485"
"3597","Kerguelen",1,13,2005,"no","1998-Kerguelen","1985-Kerguelen",10,14,"ID_485"
"3598","Kerguelen",1,19,2005,"no","2004-Kerguelen","1985-Kerguelen",10,14,"ID_485"
"3599","Kerguelen",1,16,2005,"no","2001-Kerguelen","1985-Kerguelen",10,14,"ID_485"
"3600","Kerguelen",0,17,2005,"no","2002-Kerguelen","1985-Kerguelen",10,14,"ID_485"
"3601","Kerguelen",1,15,2005,"no","2000-Kerguelen","1985-Kerguelen",10,14,"ID_485"
"3602","Kerguelen",0,20,2005,"no","2005-Kerguelen","1985-Kerguelen",10,14,"ID_485"
"3603","Kerguelen",1,12,2005,"no","1997-Kerguelen","1985-Kerguelen",10,14,"ID_485"
"3604","Kerguelen",0,10,2005,"no","1995-Kerguelen","1985-Kerguelen",10,14,"ID_485"
"3605","Kerguelen",1,11,2005,"no","1996-Kerguelen","1985-Kerguelen",10,14,"ID_485"
"3606","Kerguelen",1,9,2005,"no","1994-Kerguelen","1985-Kerguelen",10,14,"ID_485"
"3607","Kerguelen",1,10,2022,"no","1995-Kerguelen","1985-Kerguelen",20,28,"ID_486"
"3608","Kerguelen",1,13,2022,"no","1998-Kerguelen","1985-Kerguelen",20,28,"ID_486"
"3609","Kerguelen",1,33,2022,"no","2018-Kerguelen","1985-Kerguelen",20,28,"ID_486"
"3610","Kerguelen",0,8,2022,"yes","1993-Kerguelen","1985-Kerguelen",20,28,"ID_486"
"3611","Kerguelen",1,20,2022,"no","2005-Kerguelen","1985-Kerguelen",20,28,"ID_486"
"3612","Kerguelen",0,27,2022,"no","2012-Kerguelen","1985-Kerguelen",20,28,"ID_486"
"3613","Kerguelen",1,25,2022,"no","2010-Kerguelen","1985-Kerguelen",20,28,"ID_486"
"3614","Kerguelen",1,32,2022,"no","2017-Kerguelen","1985-Kerguelen",20,28,"ID_486"
"3615","Kerguelen",1,29,2022,"no","2014-Kerguelen","1985-Kerguelen",20,28,"ID_486"
"3616","Kerguelen",1,24,2022,"no","2009-Kerguelen","1985-Kerguelen",20,28,"ID_486"
"3617","Kerguelen",1,26,2022,"no","2011-Kerguelen","1985-Kerguelen",20,28,"ID_486"
"3618","Kerguelen",1,14,2022,"no","1999-Kerguelen","1985-Kerguelen",20,28,"ID_486"
"3619","Kerguelen",1,19,2022,"no","2004-Kerguelen","1985-Kerguelen",20,28,"ID_486"
"3620","Kerguelen",1,22,2022,"no","2007-Kerguelen","1985-Kerguelen",20,28,"ID_486"
"3621","Kerguelen",1,18,2022,"no","2003-Kerguelen","1985-Kerguelen",20,28,"ID_486"
"3622","Kerguelen",1,23,2022,"no","2008-Kerguelen","1985-Kerguelen",20,28,"ID_486"
"3623","Kerguelen",0,30,2022,"no","2015-Kerguelen","1985-Kerguelen",20,28,"ID_486"
"3624","Kerguelen",1,16,2022,"no","2001-Kerguelen","1985-Kerguelen",20,28,"ID_486"
"3625","Kerguelen",0,36,2022,"no","2021-Kerguelen","1985-Kerguelen",20,28,"ID_486"
"3626","Kerguelen",0,28,2022,"no","2013-Kerguelen","1985-Kerguelen",20,28,"ID_486"
"3627","Kerguelen",1,9,2022,"no","1994-Kerguelen","1985-Kerguelen",20,28,"ID_486"
"3628","Kerguelen",1,21,2022,"no","2006-Kerguelen","1985-Kerguelen",20,28,"ID_486"
"3629","Kerguelen",1,11,2022,"no","1996-Kerguelen","1985-Kerguelen",20,28,"ID_486"
"3630","Kerguelen",0,34,2022,"no","2019-Kerguelen","1985-Kerguelen",20,28,"ID_486"
"3631","Kerguelen",0,35,2022,"no","2020-Kerguelen","1985-Kerguelen",20,28,"ID_486"
"3632","Kerguelen",1,12,2022,"no","1997-Kerguelen","1985-Kerguelen",20,28,"ID_486"
"3633","Kerguelen",0,37,2022,"no","2022-Kerguelen","1985-Kerguelen",20,28,"ID_486"
"3634","Kerguelen",1,31,2022,"no","2016-Kerguelen","1985-Kerguelen",20,28,"ID_486"
"3635","Kerguelen",1,10,1997,"no","1997-Kerguelen","1987-Kerguelen",1,2,"ID_487"
"3636","Kerguelen",0,9,1997,"yes","1996-Kerguelen","1987-Kerguelen",1,2,"ID_487"
"3637","Kerguelen",1,15,2009,"no","2002-Kerguelen","1987-Kerguelen",6,13,"ID_488"
"3638","Kerguelen",0,22,2009,"no","2009-Kerguelen","1987-Kerguelen",6,13,"ID_488"
"3639","Kerguelen",0,9,2009,"no","1996-Kerguelen","1987-Kerguelen",6,13,"ID_488"
"3640","Kerguelen",0,8,2009,"yes","1995-Kerguelen","1987-Kerguelen",6,13,"ID_488"
"3641","Kerguelen",1,19,2009,"no","2006-Kerguelen","1987-Kerguelen",6,13,"ID_488"
"3642","Kerguelen",0,14,2009,"no","2001-Kerguelen","1987-Kerguelen",6,13,"ID_488"
"3643","Kerguelen",0,17,2009,"no","2004-Kerguelen","1987-Kerguelen",6,13,"ID_488"
"3644","Kerguelen",0,16,2009,"no","2003-Kerguelen","1987-Kerguelen",6,13,"ID_488"
"3645","Kerguelen",1,12,2009,"no","1999-Kerguelen","1987-Kerguelen",6,13,"ID_488"
"3646","Kerguelen",1,13,2009,"no","2000-Kerguelen","1987-Kerguelen",6,13,"ID_488"
"3647","Kerguelen",0,10,2009,"no","1997-Kerguelen","1987-Kerguelen",6,13,"ID_488"
"3648","Kerguelen",1,21,2009,"no","2008-Kerguelen","1987-Kerguelen",6,13,"ID_488"
"3649","Kerguelen",1,18,2009,"no","2005-Kerguelen","1987-Kerguelen",6,13,"ID_488"
"3650","Kerguelen",0,8,2002,"yes","2002-Kerguelen","1994-Kerguelen",0,1,"ID_489"
"3651","Kerguelen",1,13,2009,"no","2000-Kerguelen","1987-Kerguelen",9,9,"ID_490"
"3652","Kerguelen",1,20,2009,"no","2007-Kerguelen","1987-Kerguelen",9,9,"ID_490"
"3653","Kerguelen",1,18,2009,"no","2005-Kerguelen","1987-Kerguelen",9,9,"ID_490"
"3654","Kerguelen",1,15,2009,"no","2002-Kerguelen","1987-Kerguelen",9,9,"ID_490"
"3655","Kerguelen",1,17,2009,"no","2004-Kerguelen","1987-Kerguelen",9,9,"ID_490"
"3656","Kerguelen",1,21,2009,"no","2008-Kerguelen","1987-Kerguelen",9,9,"ID_490"
"3657","Kerguelen",1,16,2009,"no","2003-Kerguelen","1987-Kerguelen",9,9,"ID_490"
"3658","Kerguelen",1,12,2009,"yes","1999-Kerguelen","1987-Kerguelen",9,9,"ID_490"
"3659","Kerguelen",1,22,2009,"no","2009-Kerguelen","1987-Kerguelen",9,9,"ID_490"
"3660","Kerguelen",0,12,2006,"yes","1999-Kerguelen","1987-Kerguelen",5,6,"ID_491"
"3661","Kerguelen",1,17,2006,"no","2004-Kerguelen","1987-Kerguelen",5,6,"ID_491"
"3662","Kerguelen",1,15,2006,"no","2002-Kerguelen","1987-Kerguelen",5,6,"ID_491"
"3663","Kerguelen",1,18,2006,"no","2005-Kerguelen","1987-Kerguelen",5,6,"ID_491"
"3664","Kerguelen",1,13,2006,"no","2000-Kerguelen","1987-Kerguelen",5,6,"ID_491"
"3665","Kerguelen",1,19,2006,"no","2006-Kerguelen","1987-Kerguelen",5,6,"ID_491"
"3666","Kerguelen",1,29,2021,"no","2016-Kerguelen","1987-Kerguelen",19,24,"ID_492"
"3667","Kerguelen",1,13,2021,"no","2000-Kerguelen","1987-Kerguelen",19,24,"ID_492"
"3668","Kerguelen",1,28,2021,"no","2015-Kerguelen","1987-Kerguelen",19,24,"ID_492"
"3669","Kerguelen",1,11,2021,"no","1998-Kerguelen","1987-Kerguelen",19,24,"ID_492"
"3670","Kerguelen",1,9,2021,"no","1996-Kerguelen","1987-Kerguelen",19,24,"ID_492"
"3671","Kerguelen",0,26,2021,"no","2013-Kerguelen","1987-Kerguelen",19,24,"ID_492"
"3672","Kerguelen",1,33,2021,"no","2020-Kerguelen","1987-Kerguelen",19,24,"ID_492"
"3673","Kerguelen",0,27,2021,"no","2014-Kerguelen","1987-Kerguelen",19,24,"ID_492"
"3674","Kerguelen",1,24,2021,"no","2011-Kerguelen","1987-Kerguelen",19,24,"ID_492"
"3675","Kerguelen",1,30,2021,"no","2017-Kerguelen","1987-Kerguelen",19,24,"ID_492"
"3676","Kerguelen",1,25,2021,"no","2012-Kerguelen","1987-Kerguelen",19,24,"ID_492"
"3677","Kerguelen",1,15,2021,"no","2002-Kerguelen","1987-Kerguelen",19,24,"ID_492"
"3678","Kerguelen",1,20,2021,"no","2007-Kerguelen","1987-Kerguelen",19,24,"ID_492"
"3679","Kerguelen",1,17,2021,"no","2004-Kerguelen","1987-Kerguelen",19,24,"ID_492"
"3680","Kerguelen",1,22,2021,"no","2009-Kerguelen","1987-Kerguelen",19,24,"ID_492"
"3681","Kerguelen",1,31,2021,"no","2018-Kerguelen","1987-Kerguelen",19,24,"ID_492"
"3682","Kerguelen",1,19,2021,"no","2006-Kerguelen","1987-Kerguelen",19,24,"ID_492"
"3683","Kerguelen",0,7,2021,"yes","1994-Kerguelen","1987-Kerguelen",19,24,"ID_492"
"3684","Kerguelen",1,12,2021,"no","1999-Kerguelen","1987-Kerguelen",19,24,"ID_492"
"3685","Kerguelen",1,21,2021,"no","2008-Kerguelen","1987-Kerguelen",19,24,"ID_492"
"3686","Kerguelen",0,23,2021,"no","2010-Kerguelen","1987-Kerguelen",19,24,"ID_492"
"3687","Kerguelen",1,14,2021,"no","2001-Kerguelen","1987-Kerguelen",19,24,"ID_492"
"3688","Kerguelen",1,10,2021,"no","1997-Kerguelen","1987-Kerguelen",19,24,"ID_492"
"3689","Kerguelen",0,18,2021,"no","2005-Kerguelen","1987-Kerguelen",19,24,"ID_492"
"3690","Kerguelen",1,20,2013,"no","2011-Kerguelen","1991-Kerguelen",4,6,"ID_493"
"3691","Kerguelen",0,13,2013,"yes","2004-Kerguelen","1991-Kerguelen",4,6,"ID_493"
"3692","Kerguelen",1,21,2013,"no","2012-Kerguelen","1991-Kerguelen",4,6,"ID_493"
"3693","Kerguelen",1,22,2013,"no","2013-Kerguelen","1991-Kerguelen",4,6,"ID_493"
"3694","Kerguelen",1,17,2013,"no","2008-Kerguelen","1991-Kerguelen",4,6,"ID_493"
"3695","Kerguelen",1,13,2007,"yes","2007-Kerguelen","1994-Kerguelen",1,1,"ID_494"
"3696","Kerguelen",1,28,2024,"no","2022-Kerguelen","1994-Kerguelen",6,9,"ID_495"
"3697","Kerguelen",1,21,2024,"no","2015-Kerguelen","1994-Kerguelen",6,9,"ID_495"
"3698","Kerguelen",1,15,2024,"no","2009-Kerguelen","1994-Kerguelen",6,9,"ID_495"
"3699","Kerguelen",0,18,2024,"no","2012-Kerguelen","1994-Kerguelen",6,9,"ID_495"
"3700","Kerguelen",0,20,2024,"no","2014-Kerguelen","1994-Kerguelen",6,9,"ID_495"
"3701","Kerguelen",1,30,2024,"no","2024-Kerguelen","1994-Kerguelen",6,9,"ID_495"
"3702","Kerguelen",1,19,2024,"no","2013-Kerguelen","1994-Kerguelen",6,9,"ID_495"
"3703","Kerguelen",1,27,2024,"no","2021-Kerguelen","1994-Kerguelen",6,9,"ID_495"
"3704","Kerguelen",1,14,2010,"no","2008-Kerguelen","1994-Kerguelen",5,5,"ID_496"
"3705","Kerguelen",1,13,2010,"no","2007-Kerguelen","1994-Kerguelen",5,5,"ID_496"
"3706","Kerguelen",1,16,2010,"no","2010-Kerguelen","1994-Kerguelen",5,5,"ID_496"
"3707","Kerguelen",1,15,2010,"no","2009-Kerguelen","1994-Kerguelen",5,5,"ID_496"
"3708","Kerguelen",1,11,2010,"yes","2005-Kerguelen","1994-Kerguelen",5,5,"ID_496"
"3709","Kerguelen",1,8,2000,"no","2000-Kerguelen","1992-Kerguelen",1,2,"ID_497"
"3710","Kerguelen",0,7,2000,"yes","1999-Kerguelen","1992-Kerguelen",1,2,"ID_497"
"3711","Kerguelen",1,9,2019,"yes","2001-Kerguelen","1992-Kerguelen",5,9,"ID_498"
"3712","Kerguelen",0,12,2019,"no","2004-Kerguelen","1992-Kerguelen",5,9,"ID_498"
"3713","Kerguelen",0,23,2019,"no","2015-Kerguelen","1992-Kerguelen",5,9,"ID_498"
"3714","Kerguelen",1,10,2019,"no","2002-Kerguelen","1992-Kerguelen",5,9,"ID_498"
"3715","Kerguelen",1,27,2019,"no","2019-Kerguelen","1992-Kerguelen",5,9,"ID_498"
"3716","Kerguelen",0,13,2019,"no","2005-Kerguelen","1992-Kerguelen",5,9,"ID_498"
"3717","Kerguelen",1,17,2019,"no","2009-Kerguelen","1992-Kerguelen",5,9,"ID_498"
"3718","Kerguelen",0,22,2019,"no","2014-Kerguelen","1992-Kerguelen",5,9,"ID_498"
"3719","Kerguelen",1,14,2019,"no","2006-Kerguelen","1992-Kerguelen",5,9,"ID_498"
"3720","Kerguelen",1,10,2007,"yes","2002-Kerguelen","1992-Kerguelen",3,4,"ID_499"
"3721","Kerguelen",1,11,2007,"no","2003-Kerguelen","1992-Kerguelen",3,4,"ID_499"
"3722","Kerguelen",0,14,2007,"no","2006-Kerguelen","1992-Kerguelen",3,4,"ID_499"
"3723","Kerguelen",1,12,2007,"no","2004-Kerguelen","1992-Kerguelen",3,4,"ID_499"
"3724","Kerguelen",1,18,2023,"no","2010-Kerguelen","1992-Kerguelen",12,17,"ID_500"
"3725","Kerguelen",1,23,2023,"no","2015-Kerguelen","1992-Kerguelen",12,17,"ID_500"
"3726","Kerguelen",1,21,2023,"no","2013-Kerguelen","1992-Kerguelen",12,17,"ID_500"
"3727","Kerguelen",0,29,2023,"no","2021-Kerguelen","1992-Kerguelen",12,17,"ID_500"
"3728","Kerguelen",1,17,2023,"no","2009-Kerguelen","1992-Kerguelen",12,17,"ID_500"
"3729","Kerguelen",0,30,2023,"no","2022-Kerguelen","1992-Kerguelen",12,17,"ID_500"
"3730","Kerguelen",1,14,2023,"no","2006-Kerguelen","1992-Kerguelen",12,17,"ID_500"
"3731","Kerguelen",1,16,2023,"no","2008-Kerguelen","1992-Kerguelen",12,17,"ID_500"
"3732","Kerguelen",1,31,2023,"no","2023-Kerguelen","1992-Kerguelen",12,17,"ID_500"
"3733","Kerguelen",1,25,2023,"no","2017-Kerguelen","1992-Kerguelen",12,17,"ID_500"
"3734","Kerguelen",0,12,2023,"yes","2004-Kerguelen","1992-Kerguelen",12,17,"ID_500"
"3735","Kerguelen",0,19,2023,"no","2011-Kerguelen","1992-Kerguelen",12,17,"ID_500"
"3736","Kerguelen",1,22,2023,"no","2014-Kerguelen","1992-Kerguelen",12,17,"ID_500"
"3737","Kerguelen",1,20,2023,"no","2012-Kerguelen","1992-Kerguelen",12,17,"ID_500"
"3738","Kerguelen",0,28,2023,"no","2020-Kerguelen","1992-Kerguelen",12,17,"ID_500"
"3739","Kerguelen",1,26,2023,"no","2018-Kerguelen","1992-Kerguelen",12,17,"ID_500"
"3740","Kerguelen",1,24,2023,"no","2016-Kerguelen","1992-Kerguelen",12,17,"ID_500"
"3741","Kerguelen",1,10,2002,"no","2002-Kerguelen","1992-Kerguelen",1,2,"ID_501"
"3742","Kerguelen",0,8,2002,"yes","2000-Kerguelen","1992-Kerguelen",1,2,"ID_501"
"3743","Kerguelen",1,18,2022,"no","2010-Kerguelen","1992-Kerguelen",14,19,"ID_502"
"3744","Kerguelen",1,16,2022,"no","2008-Kerguelen","1992-Kerguelen",14,19,"ID_502"
"3745","Kerguelen",0,29,2022,"no","2021-Kerguelen","1992-Kerguelen",14,19,"ID_502"
"3746","Kerguelen",1,23,2022,"no","2015-Kerguelen","1992-Kerguelen",14,19,"ID_502"
"3747","Kerguelen",1,15,2022,"no","2007-Kerguelen","1992-Kerguelen",14,19,"ID_502"
"3748","Kerguelen",1,9,2022,"no","2001-Kerguelen","1992-Kerguelen",14,19,"ID_502"
"3749","Kerguelen",1,21,2022,"no","2013-Kerguelen","1992-Kerguelen",14,19,"ID_502"
"3750","Kerguelen",1,17,2022,"no","2009-Kerguelen","1992-Kerguelen",14,19,"ID_502"
"3751","Kerguelen",0,26,2022,"no","2018-Kerguelen","1992-Kerguelen",14,19,"ID_502"
"3752","Kerguelen",1,24,2022,"no","2016-Kerguelen","1992-Kerguelen",14,19,"ID_502"
"3753","Kerguelen",1,22,2022,"no","2014-Kerguelen","1992-Kerguelen",14,19,"ID_502"
"3754","Kerguelen",1,27,2022,"no","2019-Kerguelen","1992-Kerguelen",14,19,"ID_502"
"3755","Kerguelen",0,28,2022,"no","2020-Kerguelen","1992-Kerguelen",14,19,"ID_502"
"3756","Kerguelen",1,7,2022,"yes","1999-Kerguelen","1992-Kerguelen",14,19,"ID_502"
"3757","Kerguelen",1,19,2022,"no","2011-Kerguelen","1992-Kerguelen",14,19,"ID_502"
"3758","Kerguelen",1,13,2022,"no","2005-Kerguelen","1992-Kerguelen",14,19,"ID_502"
"3759","Kerguelen",0,30,2022,"no","2022-Kerguelen","1992-Kerguelen",14,19,"ID_502"
"3760","Kerguelen",1,20,2022,"no","2012-Kerguelen","1992-Kerguelen",14,19,"ID_502"
"3761","Kerguelen",0,12,2022,"no","2004-Kerguelen","1992-Kerguelen",14,19,"ID_502"
"3762","Kerguelen",0,7,2017,"yes","1998-Kerguelen","1991-Kerguelen",10,14,"ID_503"
"3763","Kerguelen",1,8,2017,"no","1999-Kerguelen","1991-Kerguelen",10,14,"ID_503"
"3764","Kerguelen",1,25,2017,"no","2016-Kerguelen","1991-Kerguelen",10,14,"ID_503"
"3765","Kerguelen",1,21,2017,"no","2012-Kerguelen","1991-Kerguelen",10,14,"ID_503"
"3766","Kerguelen",1,19,2017,"no","2010-Kerguelen","1991-Kerguelen",10,14,"ID_503"
"3767","Kerguelen",1,24,2017,"no","2015-Kerguelen","1991-Kerguelen",10,14,"ID_503"
"3768","Kerguelen",0,20,2017,"no","2011-Kerguelen","1991-Kerguelen",10,14,"ID_503"
"3769","Kerguelen",0,9,2017,"no","2000-Kerguelen","1991-Kerguelen",10,14,"ID_503"
"3770","Kerguelen",0,23,2017,"no","2014-Kerguelen","1991-Kerguelen",10,14,"ID_503"
"3771","Kerguelen",1,17,2017,"no","2008-Kerguelen","1991-Kerguelen",10,14,"ID_503"
"3772","Kerguelen",1,22,2017,"no","2013-Kerguelen","1991-Kerguelen",10,14,"ID_503"
"3773","Kerguelen",1,16,2017,"no","2007-Kerguelen","1991-Kerguelen",10,14,"ID_503"
"3774","Kerguelen",1,14,2017,"no","2005-Kerguelen","1991-Kerguelen",10,14,"ID_503"
"3775","Kerguelen",1,26,2017,"no","2017-Kerguelen","1991-Kerguelen",10,14,"ID_503"
"3776","Kerguelen",1,14,2013,"no","2005-Kerguelen","1991-Kerguelen",8,14,"ID_504"
"3777","Kerguelen",0,10,2013,"no","2001-Kerguelen","1991-Kerguelen",8,14,"ID_504"
"3778","Kerguelen",1,19,2013,"no","2010-Kerguelen","1991-Kerguelen",8,14,"ID_504"
"3779","Kerguelen",1,20,2013,"no","2011-Kerguelen","1991-Kerguelen",8,14,"ID_504"
"3780","Kerguelen",1,13,2013,"no","2004-Kerguelen","1991-Kerguelen",8,14,"ID_504"
"3781","Kerguelen",1,17,2013,"no","2008-Kerguelen","1991-Kerguelen",8,14,"ID_504"
"3782","Kerguelen",0,21,2013,"no","2012-Kerguelen","1991-Kerguelen",8,14,"ID_504"
"3783","Kerguelen",0,12,2013,"no","2003-Kerguelen","1991-Kerguelen",8,14,"ID_504"
"3784","Kerguelen",1,15,2013,"no","2006-Kerguelen","1991-Kerguelen",8,14,"ID_504"
"3785","Kerguelen",1,22,2013,"no","2013-Kerguelen","1991-Kerguelen",8,14,"ID_504"
"3786","Kerguelen",0,8,2013,"no","1999-Kerguelen","1991-Kerguelen",8,14,"ID_504"
"3787","Kerguelen",0,9,2013,"no","2000-Kerguelen","1991-Kerguelen",8,14,"ID_504"
"3788","Kerguelen",0,7,2013,"yes","1998-Kerguelen","1991-Kerguelen",8,14,"ID_504"
"3789","Kerguelen",1,11,2013,"no","2002-Kerguelen","1991-Kerguelen",8,14,"ID_504"
"3790","Kerguelen",1,9,2005,"yes","2000-Kerguelen","1991-Kerguelen",2,5,"ID_505"
"3791","Kerguelen",1,13,2005,"no","2004-Kerguelen","1991-Kerguelen",2,5,"ID_505"
"3792","Kerguelen",0,11,2005,"no","2002-Kerguelen","1991-Kerguelen",2,5,"ID_505"
"3793","Kerguelen",0,12,2005,"no","2003-Kerguelen","1991-Kerguelen",2,5,"ID_505"
"3794","Kerguelen",1,17,2008,"no","2008-Kerguelen","1991-Kerguelen",3,4,"ID_506"
"3795","Kerguelen",1,16,2008,"no","2007-Kerguelen","1991-Kerguelen",3,4,"ID_506"
"3796","Kerguelen",1,11,2008,"no","2002-Kerguelen","1991-Kerguelen",3,4,"ID_506"
"3797","Kerguelen",0,9,2008,"yes","2000-Kerguelen","1991-Kerguelen",3,4,"ID_506"
"3798","Kerguelen",1,14,2012,"no","2005-Kerguelen","1991-Kerguelen",8,10,"ID_507"
"3799","Kerguelen",1,11,2012,"no","2002-Kerguelen","1991-Kerguelen",8,10,"ID_507"
"3800","Kerguelen",1,9,2012,"no","2000-Kerguelen","1991-Kerguelen",8,10,"ID_507"
